case_number,court_id,alert_type,message,severity
CASE/0196/2015,UTT-KAN-04,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/9670/2023,UTT-KAN-05,CRITICAL_PRIORITY,🔴 Critical priority case [POCSO] — Immediate attention required. Score: 80.4,CRITICAL
CASE/9670/2023,UTT-KAN-05,LONG_PENDING,📛 Case pending for 9.1 years [POCSO].,HIGH
CASE/9670/2023,UTT-KAN-05,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/8686/2020,UTT-KAN-05,CRITICAL_PRIORITY,🔴 Critical priority case [Motor_Accident] — Immediate attention required. Score: 77.9,CRITICAL
CASE/8686/2020,UTT-KAN-05,LONG_PENDING,📛 Case pending for 8.1 years [Motor_Accident].,HIGH
CASE/8686/2020,UTT-KAN-05,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Motor_Accident] case.,CRITICAL
CASE/1846/2024,UTT-KAN-05,LONG_PENDING,📛 Case pending for 10.0 years [Commercial].,HIGH
CASE/1846/2024,UTT-KAN-05,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/8940/2023,UTT-KAN-05,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/5993/2021,UTT-KAN-05,LONG_PENDING,📛 Case pending for 5.9 years [NDPS].,HIGH
CASE/5993/2021,UTT-KAN-05,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/4814/2024,UTT-KAN-05,LONG_PENDING,📛 Case pending for 8.9 years [Property_Dispute].,HIGH
CASE/4814/2024,UTT-KAN-05,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Property_Dispute] case.,CRITICAL
CASE/9856/2020,UTT-KAN-05,LONG_PENDING,📛 Case pending for 5.6 years [Matrimonial].,HIGH
CASE/9856/2020,UTT-KAN-05,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/0742/2016,UTT-KAN-06,CRITICAL_PRIORITY,🔴 Critical priority case [Senior_Citizen] — Immediate attention required. Score: 75.8,CRITICAL
CASE/0742/2016,UTT-KAN-06,LONG_PENDING,📛 Case pending for 5.3 years [Senior_Citizen].,HIGH
CASE/0742/2016,UTT-KAN-06,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/7866/2022,UTT-KAN-06,LONG_PENDING,📛 Case pending for 6.4 years [Senior_Citizen].,HIGH
CASE/7866/2022,UTT-KAN-06,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/9856/2017,UTT-KAN-06,LONG_PENDING,📛 Case pending for 8.0 years [Commercial].,HIGH
CASE/9856/2017,UTT-KAN-06,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/0369/2018,UTT-KAN-06,LONG_PENDING,📛 Case pending for 8.4 years [Motor_Accident].,HIGH
CASE/0369/2018,UTT-KAN-06,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Motor_Accident] case.,CRITICAL
CASE/5209/2022,UTT-KAN-06,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/5407/2020,UTT-KAN-06,LONG_PENDING,📛 Case pending for 7.8 years [Matrimonial].,HIGH
CASE/5407/2020,UTT-KAN-06,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/5607/2018,UTT-KAN-06,LONG_PENDING,📛 Case pending for 7.1 years [Matrimonial].,HIGH
CASE/5607/2018,UTT-KAN-06,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/4892/2017,UTT-KAN-06,LONG_PENDING,📛 Case pending for 6.7 years [NDPS].,HIGH
CASE/4892/2017,UTT-KAN-06,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/9968/2018,UTT-KAN-06,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/5248/2016,UTT-KAN-06,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/9743/2020,UTT-KAN-06,UNDERTRIAL_THRESHOLD,🔴 BNSS 479: Undertrial pending 884 days. Bail eligibility to be reviewed.,CRITICAL
CASE/0415/2023,UTT-KAN-07,CRITICAL_PRIORITY,🔴 Critical priority case [Senior_Citizen] — Immediate attention required. Score: 75.9,CRITICAL
CASE/0415/2023,UTT-KAN-07,LONG_PENDING,📛 Case pending for 5.4 years [Senior_Citizen].,HIGH
CASE/0415/2023,UTT-KAN-07,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/9069/2020,UTT-KAN-07,LONG_PENDING,📛 Case pending for 8.5 years [SC_ST].,HIGH
CASE/9069/2020,UTT-KAN-07,STATUTORY_BREACH,⚠️ Statutory deadline breached for [SC_ST] case.,CRITICAL
CASE/5969/2015,UTT-KAN-07,LONG_PENDING,📛 Case pending for 5.9 years [General_Criminal].,HIGH
CASE/5969/2015,UTT-KAN-07,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/7799/2023,UTT-KAN-07,LONG_PENDING,📛 Case pending for 5.8 years [NDPS].,HIGH
CASE/7799/2023,UTT-KAN-07,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/6390/2021,UTT-KAN-07,LONG_PENDING,📛 Case pending for 6.6 years [Commercial].,HIGH
CASE/6390/2021,UTT-KAN-07,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/7476/2015,UTT-KAN-07,LONG_PENDING,📛 Case pending for 7.2 years [General_Criminal].,HIGH
CASE/7476/2015,UTT-KAN-07,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/0343/2018,UTT-KAN-07,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/4450/2017,UTT-KAN-07,LONG_PENDING,📛 Case pending for 5.2 years [Motor_Accident].,HIGH
CASE/4450/2017,UTT-KAN-07,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Motor_Accident] case.,CRITICAL
CASE/4526/2021,UTT-KAN-08,CRITICAL_PRIORITY,🔴 Critical priority case [NDPS] — Immediate attention required. Score: 77.9,CRITICAL
CASE/4526/2021,UTT-KAN-08,UNDERTRIAL_THRESHOLD,🔴 BNSS 479: Undertrial pending 2084 days. Bail eligibility to be reviewed.,CRITICAL
CASE/4526/2021,UTT-KAN-08,LONG_PENDING,📛 Case pending for 5.7 years [NDPS].,HIGH
CASE/4526/2021,UTT-KAN-08,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/5390/2018,UTT-KAN-08,LONG_PENDING,📛 Case pending for 9.6 years [POCSO].,HIGH
CASE/5390/2018,UTT-KAN-08,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/3158/2018,UTT-KAN-08,LONG_PENDING,📛 Case pending for 8.5 years [SC_ST].,HIGH
CASE/3158/2018,UTT-KAN-08,STATUTORY_BREACH,⚠️ Statutory deadline breached for [SC_ST] case.,CRITICAL
CASE/7524/2021,UTT-KAN-08,LONG_PENDING,📛 Case pending for 9.7 years [Senior_Citizen].,HIGH
CASE/7524/2021,UTT-KAN-08,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/5954/2022,UTT-KAN-08,LONG_PENDING,📛 Case pending for 8.0 years [SC_ST].,HIGH
CASE/5954/2022,UTT-KAN-08,STATUTORY_BREACH,⚠️ Statutory deadline breached for [SC_ST] case.,CRITICAL
CASE/4459/2024,UTT-KAN-08,LONG_PENDING,📛 Case pending for 9.6 years [General_Criminal].,HIGH
CASE/4459/2024,UTT-KAN-08,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/0950/2019,UTT-KAN-08,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/3351/2021,UTT-KAN-08,LONG_PENDING,📛 Case pending for 7.3 years [General_Criminal].,HIGH
CASE/3351/2021,UTT-KAN-08,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/6511/2018,UTT-KAN-08,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/8524/2023,UTT-KAN-08,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/5539/2021,UTT-KAN-09,CRITICAL_PRIORITY,🔴 Critical priority case [POCSO] — Immediate attention required. Score: 82.4,CRITICAL
CASE/5539/2021,UTT-KAN-09,LONG_PENDING,📛 Case pending for 7.1 years [POCSO].,HIGH
CASE/5539/2021,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/8123/2019,UTT-KAN-09,CRITICAL_PRIORITY,🔴 Critical priority case [POCSO] — Immediate attention required. Score: 79.2,CRITICAL
CASE/8123/2019,UTT-KAN-09,LONG_PENDING,📛 Case pending for 7.5 years [POCSO].,HIGH
CASE/8123/2019,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/2109/2023,UTT-KAN-09,CRITICAL_PRIORITY,🔴 Critical priority case [Senior_Citizen] — Immediate attention required. Score: 78.3,CRITICAL
CASE/2109/2023,UTT-KAN-09,LONG_PENDING,📛 Case pending for 8.6 years [Senior_Citizen].,HIGH
CASE/2109/2023,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/5934/2024,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/3927/2020,UTT-KAN-09,LONG_PENDING,📛 Case pending for 5.4 years [Commercial].,HIGH
CASE/3927/2020,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/5497/2018,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/2253/2016,UTT-KAN-09,LONG_PENDING,📛 Case pending for 9.4 years [General_Civil].,HIGH
CASE/2253/2016,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Civil] case.,CRITICAL
CASE/6699/2021,UTT-KAN-09,LONG_PENDING,📛 Case pending for 8.3 years [Matrimonial].,HIGH
CASE/6699/2021,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/6439/2018,UTT-KAN-09,LONG_PENDING,📛 Case pending for 7.9 years [Motor_Accident].,HIGH
CASE/6439/2018,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Motor_Accident] case.,CRITICAL
CASE/4410/2020,UTT-KAN-09,LONG_PENDING,📛 Case pending for 7.1 years [Matrimonial].,HIGH
CASE/4410/2020,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/5545/2021,UTT-KAN-09,LONG_PENDING,📛 Case pending for 9.7 years [Property_Dispute].,HIGH
CASE/5545/2021,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Property_Dispute] case.,CRITICAL
CASE/1454/2022,UTT-KAN-09,LONG_PENDING,📛 Case pending for 9.5 years [Property_Dispute].,HIGH
CASE/1454/2022,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Property_Dispute] case.,CRITICAL
CASE/6689/2022,UTT-KAN-09,LONG_PENDING,📛 Case pending for 7.2 years [General_Civil].,HIGH
CASE/6689/2022,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Civil] case.,CRITICAL
CASE/9937/2017,UTT-KAN-09,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/1524/2021,UTT-KAN-10,CRITICAL_PRIORITY,🔴 Critical priority case [Senior_Citizen] — Immediate attention required. Score: 76.3,CRITICAL
CASE/1524/2021,UTT-KAN-10,LONG_PENDING,📛 Case pending for 5.9 years [Senior_Citizen].,HIGH
CASE/1524/2021,UTT-KAN-10,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/6020/2018,UTT-KAN-10,UNDERTRIAL_THRESHOLD,🔴 BNSS 479: Undertrial pending 1313 days. Bail eligibility to be reviewed.,CRITICAL
CASE/6020/2018,UTT-KAN-10,STAGE_STAGNATION,🟠 Stagnant in 'Execution' stage for 196 days.,HIGH
CASE/6020/2018,UTT-KAN-10,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/6422/2023,UTT-KAN-10,LONG_PENDING,📛 Case pending for 5.7 years [POCSO].,HIGH
CASE/6422/2023,UTT-KAN-10,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/4591/2023,UTT-KAN-10,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/4093/2018,UTT-KAN-10,LONG_PENDING,📛 Case pending for 7.2 years [General_Criminal].,HIGH
CASE/4093/2018,UTT-KAN-10,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/1384/2021,UTT-KAN-10,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/9449/2016,UTT-KAN-10,LONG_PENDING,📛 Case pending for 6.5 years [NDPS].,HIGH
CASE/9449/2016,UTT-KAN-10,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/7553/2022,UTT-KAN-10,LONG_PENDING,📛 Case pending for 5.2 years [NDPS].,HIGH
CASE/7553/2022,UTT-KAN-10,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/3998/2024,UTT-KAN-10,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/0195/2019,UTT-KAN-10,STAGE_STAGNATION,🟠 Stagnant in 'Judgment' stage for 343 days.,HIGH
CASE/0195/2019,UTT-KAN-10,LONG_PENDING,📛 Case pending for 6.0 years [Property_Dispute].,HIGH
CASE/4180/2024,UTT-KAN-10,LONG_PENDING,📛 Case pending for 7.9 years [Property_Dispute].,HIGH
CASE/4174/2022,UTT-KAN-11,LONG_PENDING,📛 Case pending for 7.9 years [POCSO].,HIGH
CASE/4174/2022,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/0689/2023,UTT-KAN-11,LONG_PENDING,📛 Case pending for 8.1 years [Matrimonial].,HIGH
CASE/0689/2023,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/6757/2021,UTT-KAN-11,LONG_PENDING,📛 Case pending for 6.1 years [POCSO].,HIGH
CASE/6757/2021,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/8491/2017,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/3717/2024,UTT-KAN-11,LONG_PENDING,📛 Case pending for 5.0 years [Commercial].,HIGH
CASE/3717/2024,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/6275/2023,UTT-KAN-11,LONG_PENDING,📛 Case pending for 9.5 years [Motor_Accident].,HIGH
CASE/6275/2023,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Motor_Accident] case.,CRITICAL
CASE/8759/2022,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [SC_ST] case.,CRITICAL
CASE/3453/2021,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/6365/2019,UTT-KAN-11,LONG_PENDING,📛 Case pending for 7.6 years [General_Civil].,HIGH
CASE/6365/2019,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Civil] case.,CRITICAL
CASE/4342/2019,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/4564/2017,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/0691/2024,UTT-KAN-11,LONG_PENDING,📛 Case pending for 6.1 years [Motor_Accident].,HIGH
CASE/0691/2024,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Motor_Accident] case.,CRITICAL
CASE/5904/2023,UTT-KAN-11,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/8685/2015,UTT-KAN-11,UNDERTRIAL_THRESHOLD,🔴 BNSS 479: Undertrial pending 473 days. Bail eligibility to be reviewed.,CRITICAL
CASE/8041/2017,UTT-KAN-12,LONG_PENDING,📛 Case pending for 9.2 years [POCSO].,HIGH
CASE/8041/2017,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/2303/2018,UTT-KAN-12,LONG_PENDING,📛 Case pending for 8.8 years [SC_ST].,HIGH
CASE/2303/2018,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [SC_ST] case.,CRITICAL
CASE/6183/2024,UTT-KAN-12,LONG_PENDING,📛 Case pending for 7.5 years [Senior_Citizen].,HIGH
CASE/6183/2024,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/2328/2018,UTT-KAN-12,LONG_PENDING,📛 Case pending for 6.3 years [Senior_Citizen].,HIGH
CASE/2328/2018,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/7092/2018,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/4282/2020,UTT-KAN-12,LONG_PENDING,📛 Case pending for 9.9 years [General_Criminal].,HIGH
CASE/4282/2020,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/0808/2015,UTT-KAN-12,LONG_PENDING,📛 Case pending for 5.2 years [Commercial].,HIGH
CASE/0808/2015,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/6521/2021,UTT-KAN-12,LONG_PENDING,📛 Case pending for 8.0 years [General_Civil].,HIGH
CASE/6521/2021,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Civil] case.,CRITICAL
CASE/4968/2024,UTT-KAN-12,LONG_PENDING,📛 Case pending for 6.8 years [Matrimonial].,HIGH
CASE/4968/2024,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/6322/2016,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/8337/2023,UTT-KAN-12,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/7939/2019,UTT-KAN-13,CRITICAL_PRIORITY,🔴 Critical priority case [POCSO] — Immediate attention required. Score: 75.5,CRITICAL
CASE/7939/2019,UTT-KAN-13,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/4759/2015,UTT-KAN-13,LONG_PENDING,📛 Case pending for 6.8 years [Matrimonial].,HIGH
CASE/4759/2015,UTT-KAN-13,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/0055/2019,UTT-KAN-13,LONG_PENDING,📛 Case pending for 5.2 years [Senior_Citizen].,HIGH
CASE/0055/2019,UTT-KAN-13,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Senior_Citizen] case.,CRITICAL
CASE/5296/2022,UTT-KAN-13,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/6144/2015,UTT-KAN-13,LONG_PENDING,📛 Case pending for 6.0 years [General_Criminal].,HIGH
CASE/6144/2015,UTT-KAN-13,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/9140/2020,UTT-KAN-13,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/4475/2019,UTT-KAN-14,CRITICAL_PRIORITY,🔴 Critical priority case [NDPS] — Immediate attention required. Score: 80.4,CRITICAL
CASE/4475/2019,UTT-KAN-14,UNDERTRIAL_THRESHOLD,🔴 BNSS 479: Undertrial pending 3333 days. Bail eligibility to be reviewed.,CRITICAL
CASE/4475/2019,UTT-KAN-14,LONG_PENDING,📛 Case pending for 9.1 years [NDPS].,HIGH
CASE/4475/2019,UTT-KAN-14,STATUTORY_BREACH,⚠️ Statutory deadline breached for [NDPS] case.,CRITICAL
CASE/6292/2022,UTT-KAN-14,CRITICAL_PRIORITY,🔴 Critical priority case [General_Criminal] — Immediate attention required. Score: 77.7,CRITICAL
CASE/6292/2022,UTT-KAN-14,UNDERTRIAL_THRESHOLD,🔴 BNSS 479: Undertrial pending 2016 days. Bail eligibility to be reviewed.,CRITICAL
CASE/6292/2022,UTT-KAN-14,LONG_PENDING,📛 Case pending for 5.5 years [General_Criminal].,HIGH
CASE/6292/2022,UTT-KAN-14,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/3247/2018,UTT-KAN-14,CRITICAL_PRIORITY,🔴 Critical priority case [Matrimonial] — Immediate attention required. Score: 77.2,CRITICAL
CASE/3247/2018,UTT-KAN-14,STAGE_STAGNATION,🟠 Stagnant in 'Execution' stage for 211 days.,HIGH
CASE/3247/2018,UTT-KAN-14,LONG_PENDING,📛 Case pending for 9.4 years [Matrimonial].,HIGH
CASE/3247/2018,UTT-KAN-14,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/1278/2015,UTT-KAN-14,LONG_PENDING,📛 Case pending for 8.4 years [Motor_Accident].,HIGH
CASE/1278/2015,UTT-KAN-14,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Motor_Accident] case.,CRITICAL
CASE/3121/2020,UTT-KAN-14,LONG_PENDING,📛 Case pending for 6.1 years [Matrimonial].,HIGH
CASE/3121/2020,UTT-KAN-14,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/2288/2015,UTT-KAN-14,LONG_PENDING,📛 Case pending for 8.7 years [Property_Dispute].,HIGH
CASE/2288/2015,UTT-KAN-14,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Property_Dispute] case.,CRITICAL
CASE/0238/2024,UTT-KAN-14,STATUTORY_BREACH,⚠️ Statutory deadline breached for [POCSO] case.,CRITICAL
CASE/7203/2024,UTT-KAN-15,CRITICAL_PRIORITY,🔴 Critical priority case [SC_ST] — Immediate attention required. Score: 76.8,CRITICAL
CASE/7203/2024,UTT-KAN-15,LONG_PENDING,📛 Case pending for 5.2 years [SC_ST].,HIGH
CASE/7203/2024,UTT-KAN-15,STATUTORY_BREACH,⚠️ Statutory deadline breached for [SC_ST] case.,CRITICAL
CASE/2549/2022,UTT-KAN-15,CRITICAL_PRIORITY,🔴 Critical priority case [Motor_Accident] — Immediate attention required. Score: 75.5,CRITICAL
CASE/2549/2022,UTT-KAN-15,STAGE_STAGNATION,🟠 Stagnant in 'Execution' stage for 210 days.,HIGH
CASE/2549/2022,UTT-KAN-15,LONG_PENDING,📛 Case pending for 7.2 years [Motor_Accident].,HIGH
CASE/2549/2022,UTT-KAN-15,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Motor_Accident] case.,CRITICAL
CASE/7273/2017,UTT-KAN-15,LONG_PENDING,📛 Case pending for 5.7 years [Commercial].,HIGH
CASE/7273/2017,UTT-KAN-15,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Commercial] case.,CRITICAL
CASE/5630/2018,UTT-KAN-15,LONG_PENDING,📛 Case pending for 6.7 years [Motor_Accident].,HIGH
CASE/5630/2018,UTT-KAN-15,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Motor_Accident] case.,CRITICAL
CASE/1041/2016,UTT-KAN-15,LONG_PENDING,📛 Case pending for 5.9 years [Matrimonial].,HIGH
CASE/1041/2016,UTT-KAN-15,STATUTORY_BREACH,⚠️ Statutory deadline breached for [Matrimonial] case.,CRITICAL
CASE/4013/2020,UTT-KAN-16,CRITICAL_PRIORITY,🔴 Critical priority case [General_Criminal] — Immediate attention required. Score: 80.7,CRITICAL
CASE/4013/2020,UTT-KAN-16,UNDERTRIAL_THRESHOLD,🔴 BNSS 479: Undertrial pending 3465 days. Bail eligibility to be reviewed.,CRITICAL
CASE/4013/2020,UTT-KAN-16,LONG_PENDING,📛 Case pending for 9.5 years [General_Criminal].,HIGH
CASE/4013/2020,UTT-KAN-16,STATUTORY_BREACH,⚠️ Statutory deadline breached for [General_Criminal] case.,CRITICAL
CASE/6935/2015,UTT-KAN-16,CRITICAL_PRIORITY,🔴 Critical priority case [SC_ST] — Immediate attention required. Score: 77.5,CRITICAL
